Entity,Year,feature,forecast_value,lower_ci,upper_ci
Uganda,2025,gdp_per_capita,2179.1897,2119.626,2238.2516
Uganda,2026,gdp_per_capita,2201.2573,2135.5875,2268.7873
Uganda,2027,gdp_per_capita,2223.3249,2156.0472,2291.5641
Ukraine,2023,internet_usage,88.5527,86.6803,90.1556
Ukraine,2024,internet_usage,93.4339,91.427,95.4673
Ukraine,2025,internet_usage,98.3284,95.2606,101.1318
Ukraine,2026,internet_usage,103.2096,99.1162,106.9152
Ukraine,2027,internet_usage,108.0907,102.5704,113.2589
Ukraine,2023,electricity_access,100.0,99.7378,100.2304
Ukraine,2024,electricity_access,100.0,99.1937,100.7239
Ukraine,2025,electricity_access,100.0,98.438,101.3602
Ukraine,2026,electricity_access,100.0,97.7383,102.2795
Ukraine,2027,electricity_access,100.0,96.8959,102.9711
Ukraine,2023,gdp_per_capita,10638.151,8035.1124,13090.243
Ukraine,2024,gdp_per_capita,10776.3917,8416.4691,13196.5228
Ukraine,2025,gdp_per_capita,10915.0111,8437.8668,13185.0172
Ukraine,2026,gdp_per_capita,11053.2517,8582.2177,13498.5947
Ukraine,2027,gdp_per_capita,11191.4924,8881.2753,13573.029
United Arab Emirates,2023,internet_usage,117.466,104.8754,129.9888
United Arab Emirates,2024,internet_usage,121.4451,107.1279,135.3211
United Arab Emirates,2025,internet_usage,125.4352,112.005,138.6559
United Arab Emirates,2026,internet_usage,129.4144,116.105,143.4562
United Arab Emirates,2027,internet_usage,133.3935,119.7007,145.9844
United Arab Emirates,2023,electricity_access,100.0,100.0,100.0
United Arab Emirates,2024,electricity_access,100.0,100.0,100.0
United Arab Emirates,2025,electricity_access,100.0,100.0,100.0
United Arab Emirates,2026,electricity_access,100.0,100.0,100.0
United Arab Emirates,2027,electricity_access,100.0,100.0,100.0
United Arab Emirates,2023,gdp_per_capita,77592.6251,70029.6349,84543.2824
United Arab Emirates,2024,gdp_per_capita,78570.0103,71684.8793,85824.665
United Arab Emirates,2025,gdp_per_capita,79550.0733,72396.3349,86837.5055
United Arab Emirates,2026,gdp_per_capita,80527.4585,73535.775,87431.7138
United Arab Emirates,2027,gdp_per_capita,81504.8437,74644.828,88850.4665
United Kingdom,2023,internet_usage,108.4467,90.3987,125.912
United Kingdom,2024,internet_usage,110.9231,93.6982,128.8388
United Kingdom,2025,internet_usage,113.4064,95.2982,131.0212
United Kingdom,2026,internet_usage,115.8829,98.7939,132.7028
United Kingdom,2027,internet_usage,118.3593,101.2784,136.52
United Kingdom,2023,electricity_access,100.0,100.0,100.0
United Kingdom,2024,electricity_access,100.0,100.0,100.0
United Kingdom,2025,electricity_access,100.0,100.0,100.0
United Kingdom,2026,electricity_access,100.0,100.0,100.0
United Kingdom,2027,electricity_access,100.0,100.0,100.0
United Kingdom,2023,gdp_per_capita,38475.206,36300.5434,40753.9874
United Kingdom,2024,gdp_per_capita,38694.1429,36370.756,41107.1959
United Kingdom,2025,gdp_per_capita,38913.6796,36740.6537,41359.0215
United Kingdom,2026,gdp_per_capita,39132.6165,36834.5954,41275.3063
United Kingdom,2027,gdp_per_capita,39351.5533,36918.0928,41603.7501
United States,2023,internet_usage,95.3656,86.5818,104.3747
United States,2024,internet_usage,97.1739,88.8292,106.6046
United States,2025,internet_usage,98.9871,90.4692,108.5981
United States,2026,internet_usage,100.7954,92.0324,110.1566
United States,2027,internet_usage,102.6037,93.7745,111.4684
United States,2023,electricity_access,100.0,100.0,100.0
United States,2024,electricity_access,100.0,100.0,100.0
United States,2025,electricity_access,100.0,100.0,100.0
United States,2026,electricity_access,100.0,100.0,100.0
United States,2027,electricity_access,100.0,100.0,100.0
United States,2023,gdp_per_capita,58342.7032,56501.721,60108.2428
United States,2024,gdp_per_capita,59034.1736,57254.3892,60645.2705
United States,2025,gdp_per_capita,59727.5384,57875.8165,61423.2147
United States,2026,gdp_per_capita,60419.0088,58696.4306,62306.6622
United States,2027,gdp_per_capita,61110.4792,59219.5302,62786.7833
Uruguay,2023,internet_usage,96.63,91.2948,101.286
Uruguay,2024,internet_usage,100.5841,95.5641,105.2581
Uruguay,2025,internet_usage,104.5491,99.6226,109.1488
Uruguay,2026,internet_usage,108.5032,103.7869,113.3238
Uruguay,2027,internet_usage,112.4573,107.7759,117.0149
Uruguay,2023,electricity_access,100.0878,99.9001,100.2975
Uruguay,2024,electricity_access,100.1369,99.5305,100.7526
Uruguay,2025,electricity_access,100.186,99.1141,101.3506
Uruguay,2026,electricity_access,100.235,98.5253,102.1004
Uruguay,2027,electricity_access,100.284,97.8903,102.852
Uruguay,2023,gdp_per_capita,21551.24,19587.5031,23419.7928
Uruguay,2024,gdp_per_capita,21988.2262,20030.5242,24033.6134
Uruguay,2025,gdp_per_capita,22426.4095,20529.058,24488.1557
Uruguay,2026,gdp_per_capita,22863.3956,20904.51,24945.5348
Uruguay,2027,gdp_per_capita,23300.3818,21290.7301,25335.4017
Uzbekistan,2023,internet_usage,75.6302,60.2337,90.708
Uzbekistan,2024,internet_usage,79.5372,64.0895,94.9231
Uzbekistan,2025,internet_usage,83.4549,68.3464,98.2158
Uzbekistan,2026,internet_usage,87.3619,71.2412,102.6778
Uzbekistan,2027,internet_usage,91.2689,75.9496,104.8347
Uzbekistan,2023,electricity_access,99.9545,99.8229,100.0818
Uzbekistan,2024,electricity_access,99.9465,99.556,100.3314
Uzbekistan,2025,electricity_access,99.9383,99.2608,100.6558
Uzbekistan,2026,electricity_access,99.9303,98.9663,101.0565
Uzbekistan,2027,electricity_access,99.9222,98.5249,101.4464
Uzbekistan,2023,gdp_per_capita,12950.8443,12822.3359,13085.3107
Uzbekistan,2024,gdp_per_capita,13406.1165,13252.2425,13569.3233
Uzbekistan,2025,gdp_per_capita,13862.6361,13647.5434,14075.077
Uzbekistan,2026,gdp_per_capita,14317.9083,14006.3646,14606.9641
Uzbekistan,2027,gdp_per_capita,14773.1806,14363.9624,15199.8694
Vietnam,2023,internet_usage,82.8085,77.7575,87.8644
Vietnam,2024,internet_usage,86.9702,82.2368,91.8673
Vietnam,2025,internet_usage,91.1433,86.3104,96.323
Vietnam,2026,internet_usage,95.3049,90.0976,100.5644
Vietnam,2027,internet_usage,99.4666,94.1044,104.9802
Vietnam,2023,electricity_access,100.5539,98.5815,102.5274
Vietnam,2024,electricity_access,100.7365,98.7693,102.7903
Vietnam,2025,electricity_access,100.9196,98.8463,102.9843
Vietnam,2026,electricity_access,101.1022,99.1273,103.1802
Vietnam,2027,electricity_access,101.2847,99.1282,103.4134
Vietnam,2023,gdp_per_capita,8321.259,8202.6157,8444.4964
Vietnam,2024,gdp_per_capita,8633.5273,8505.4174,8764.6692
Vietnam,2025,gdp_per_capita,8946.6512,8811.9085,9071.8753
Vietnam,2026,gdp_per_capita,9258.9195,9106.2648,9409.9395
Vietnam,2027,gdp_per_capita,9571.1878,9382.7212,9738.285
Yemen,2023,internet_usage,31.4536,23.3409,39.5969
Yemen,2024,internet_usage,32.9471,24.9699,41.204
Yemen,2025,internet_usage,34.4446,26.1991,43.0366
Yemen,2023,electricity_access,79.8448,71.4283,88.1314
Yemen,2024,electricity_access,81.2516,73.4541,89.1172
Yemen,2025,electricity_access,82.6622,74.5203,90.8409
Yemen,2023,gdp_per_capita,2446.5169,1392.9445,3553.1236
Yemen,2024,gdp_per_capita,2339.0453,1248.9639,3395.7402
Yemen,2025,gdp_per_capita,2231.2792,1171.0951,3247.17
Zambia,2023,internet_usage,20.3422,12.2486,28.9118
Zambia,2024,internet_usage,21.4185,12.1597,29.9804
Zambia,2025,internet_usage,22.4978,13.9175,30.9442
Zambia,2026,internet_usage,23.5741,15.5194,32.3379
Zambia,2027,internet_usage,24.6504,15.958,33.6919
Zambia,2023,electricity_access,46.3217,40.7102,52.1436
Zambia,2024,electricity_access,47.7283,41.8871,53.2336
Zambia,2025,electricity_access,49.1388,43.4787,54.801
Zambia,2026,electricity_access,50.5454,44.7768,56.3279
Zambia,2027,electricity_access,51.9521,46.2499,57.8113
Zambia,2023,gdp_per_capita,4014.6492,3358.3567,4597.4968
Zambia,2024,gdp_per_capita,4118.843,3538.7139,4724.4355
Zambia,2025,gdp_per_capita,4223.3223,3671.3337,4817.6195
Zambia,2026,gdp_per_capita,4327.5162,3724.5857,4923.5485
Zambia,2027,gdp_per_capita,4431.71,3879.612,5037.1364
Zimbabwe,2023,internet_usage,34.2932,26.8252,41.197
Zimbabwe,2024,internet_usage,36.0405,29.0357,43.2103
Zimbabwe,2025,internet_usage,37.7925,31.1072,44.9418
Zimbabwe,2026,internet_usage,39.5398,32.3033,46.3213
Zimbabwe,2027,internet_usage,41.2871,34.4513,48.5081
Zimbabwe,2023,electricity_access,48.3525,41.6629,55.275
Zimbabwe,2024,electricity_access,49.0443,42.1095,55.9126
Zimbabwe,2025,electricity_access,49.738,43.0059,56.4669
Zimbabwe,2026,electricity_access,50.4298,43.9107,57.7564
Zimbabwe,2027,electricity_access,51.1216,44.5913,58.0269
Zimbabwe,2023,gdp_per_capita,1648.4398,1152.7672,2118.4773
Zimbabwe,2024,gdp_per_capita,1644.9193,1149.9746,2172.7579
Zimbabwe,2025,gdp_per_capita,1641.3891,1163.813,2114.2261
Zimbabwe,2026,gdp_per_capita,1637.8686,1129.9605,2142.9448
Zimbabwe,2027,gdp_per_capita,1634.348,1156.7772,2160.6577
Afghanistan,2023,internet_usage,18.1522,14.7487,21.8387
Afghanistan,2024,internet_usage,19.1131,15.3282,22.7436
Afghanistan,2025,internet_usage,20.0766,16.5905,23.7659
Afghanistan,2026,internet_usage,21.0375,17.5239,24.4586
Afghanistan,2027,internet_usage,21.9984,18.4528,25.6246
Afghanistan,2023,electricity_access,112.8241,95.8399,130.7424
Afghanistan,2024,electricity_access,117.4612,99.951,134.2217
Afghanistan,2025,electricity_access,122.111,104.1634,138.6838
Afghanistan,2026,electricity_access,126.7481,109.6184,144.4228
Afghanistan,2027,electricity_access,131.3852,113.7267,147.9284
Afghanistan,2023,gdp_per_capita,2165.6527,1585.6663,2757.4392
Afghanistan,2024,gdp_per_capita,2223.4243,1641.2322,2775.8449
Afghanistan,2025,gdp_per_capita,2281.3542,1723.875,2800.8304
Afghanistan,2026,gdp_per_capita,2339.1258,1740.3555,2914.231
Afghanistan,2027,gdp_per_capita,2396.8974,1837.018,2970.1139
Iraq,2023,internet_usage,55.5109,32.112,78.5735
Iraq,2024,internet_usage,58.7459,35.8619,82.2096
Iraq,2025,internet_usage,61.9897,38.4099,85.4467
Iraq,2026,internet_usage,65.2247,42.0182,87.3819
Iraq,2027,internet_usage,68.4597,45.5128,91.9938
Iraq,2023,electricity_access,100.0468,99.4624,100.5404
Iraq,2024,electricity_access,100.0697,98.2989,101.6003
Iraq,2025,electricity_access,100.0926,96.7132,102.9997
Iraq,2026,electricity_access,100.1155,95.262,104.4237
Iraq,2027,electricity_access,100.1384,93.5139,106.1152
Iraq,2023,gdp_per_capita,15748.2065,12971.8562,18460.0023
Iraq,2024,gdp_per_capita,16237.4992,13533.7483,18964.3203
Iraq,2025,gdp_per_capita,16728.1323,14085.5461,19425.311
Iraq,2026,gdp_per_capita,17217.4249,14353.0758,19799.0581
Iraq,2027,gdp_per_capita,17706.7176,15225.8047,20288.5388
Myanmar,2023,internet_usage,42.4013,22.1804,61.9067
Myanmar,2024,internet_usage,44.9436,27.8832,63.4374
Myanmar,2025,internet_usage,47.4929,29.2516,67.3185
Myanmar,2026,internet_usage,50.0353,31.7576,69.2854
Myanmar,2027,internet_usage,52.5776,31.6183,72.3927
Myanmar,2023,electricity_access,74.8095,69.8222,79.9134
Myanmar,2024,electricity_access,76.6884,71.2389,81.7012
Myanmar,2025,electricity_access,78.5725,73.5642,84.0874
Myanmar,2026,electricity_access,80.4514,75.3395,85.6407
Myanmar,2027,electricity_access,82.3303,77.0239,87.3911
Myanmar,2023,gdp_per_capita,6324.0821,5652.0142,6993.4833
Myanmar,2024,gdp_per_capita,6512.9835,5795.4608,7307.6103
Myanmar,2025,gdp_per_capita,6702.4024,6024.5187,7398.2829
Myanmar,2026,gdp_per_capita,6891.3038,6215.5243,7602.237
Myanmar,2027,gdp_per_capita,7080.2052,6392.794,7812.73
Pakistan,2023,internet_usage,20.2322,16.5424,24.0293
Pakistan,2024,internet_usage,21.0963,17.2356,24.7701
Pakistan,2025,internet_usage,21.9627,18.504,25.3497
Pakistan,2026,internet_usage,22.8268,19.0982,26.6696
Pakistan,2027,internet_usage,23.6909,19.8998,27.671
Pakistan,2023,electricity_access,95.9052,95.2096,96.6373
Pakistan,2024,electricity_access,96.438,95.3992,97.484
Pakistan,2025,electricity_access,96.9722,95.3629,98.672
Pakistan,2026,electricity_access,97.5049,95.1818,99.9719
Pakistan,2027,electricity_access,98.0377,95.0092,100.9978
Pakistan,2023,gdp_per_capita,5638.3018,5527.2427,5748.3493
Pakistan,2024,gdp_per_capita,5731.4697,5615.3888,5852.6293
Pakistan,2025,gdp_per_capita,5824.8929,5701.0938,5941.2072
Pakistan,2026,gdp_per_capita,5918.0609,5794.0863,6038.7601
Pakistan,2027,gdp_per_capita,6011.2289,5876.408,6148.2432
Guinea-Bissau,2023,internet_usage,21.3117,13.4528,29.4531
Guinea-Bissau,2024,internet_usage,22.5163,15.1525,30.2718
Guinea-Bissau,2025,internet_usage,23.7242,16.3293,32.0668
Guinea-Bissau,2026,internet_usage,24.9287,17.2582,32.3508
Guinea-Bissau,2027,internet_usage,26.1333,18.198,33.9915
Guinea-Bissau,2023,electricity_access,36.4193,29.5758,42.6617
Guinea-Bissau,2024,electricity_access,38.2042,31.8091,44.7221
Guinea-Bissau,2025,electricity_access,39.9939,33.5668,46.7196
Guinea-Bissau,2026,electricity_access,41.7788,34.9281,48.1946
Guinea-Bissau,2027,electricity_access,43.5637,37.0633,50.4319
Guinea-Bissau,2023,gdp_per_capita,1639.4734,1593.3629,1687.3026
Guinea-Bissau,2024,gdp_per_capita,1666.8491,1622.2923,1713.2369
Guinea-Bissau,2025,gdp_per_capita,1694.2999,1650.4568,1738.3519
Guinea-Bissau,2026,gdp_per_capita,1721.6756,1673.8309,1766.5988
Guinea-Bissau,2027,gdp_per_capita,1749.0513,1703.2997,1797.6328
Montenegro,2023,internet_usage,91.5893,82.7617,100.6066
Montenegro,2024,internet_usage,95.2899,86.1268,104.1728
Montenegro,2025,internet_usage,99.0007,89.477,107.8868
Montenegro,2026,internet_usage,102.7014,94.4693,112.0414
Montenegro,2027,internet_usage,106.402,97.0353,116.0883
Montenegro,2023,electricity_access,100.0575,99.3485,100.8185
Montenegro,2024,electricity_access,100.0997,99.3272,100.8684
Montenegro,2025,electricity_access,100.142,99.3173,100.9768
Montenegro,2026,electricity_access,100.1842,99.2282,101.1271
Montenegro,2027,electricity_access,100.2264,99.2867,101.1784
Montenegro,2023,gdp_per_capita,21994.1207,19889.7685,24097.8735
Montenegro,2024,gdp_per_capita,22632.6775,20448.0307,24674.2514
Montenegro,2025,gdp_per_capita,23272.9838,21128.0521,25368.168
Montenegro,2026,gdp_per_capita,23911.5406,21808.9503,25846.0986
Montenegro,2027,gdp_per_capita,24550.0975,22468.5009,26679.3644
Serbia,2023,internet_usage,90.1767,85.6737,94.6909
Serbia,2024,internet_usage,93.7829,89.2552,98.6798
Serbia,2025,internet_usage,97.3989,92.9847,101.8109
Serbia,2026,internet_usage,101.0051,96.6702,105.4899
Serbia,2027,internet_usage,104.6113,100.1645,109.4029
Serbia,2023,electricity_access,100.0132,99.8772,100.1408
Serbia,2024,electricity_access,100.03,99.6569,100.3857
Serbia,2025,electricity_access,100.047,99.3899,100.6887
Serbia,2026,electricity_access,100.0639,99.0604,101.0391
Serbia,2027,electricity_access,100.0807,98.7406,101.3478
Serbia,2023,gdp_per_capita,16848.8737,15928.0795,17793.4449
Serbia,2024,gdp_per_capita,17253.4064,16256.103,18129.7188
Serbia,2025,gdp_per_capita,17659.0474,16743.8481,18598.3255
Serbia,2026,gdp_per_capita,18063.5801,17205.3718,18932.7792
Serbia,2027,gdp_per_capita,18468.1128,17517.1543,19368.5213
Liberia,2023,internet_usage,24.0403,19.7569,28.1235
Liberia,2024,internet_usage,25.7013,21.532,29.8167
Liberia,2025,internet_usage,27.3669,22.8686,31.6732
Liberia,2026,internet_usage,29.028,24.7733,33.2006
Liberia,2027,internet_usage,30.6891,26.3221,34.8614
Liberia,2023,electricity_access,33.2692,28.7543,37.4709
Liberia,2024,electricity_access,35.4442,31.1908,39.7516
Liberia,2025,electricity_access,37.6253,33.432,41.6786
Liberia,2026,electricity_access,39.8003,35.3467,43.8928
Liberia,2027,electricity_access,41.9754,37.6144,46.1966
Liberia,2023,gdp_per_capita,780.8426,744.8301,818.4169
Liberia,2024,gdp_per_capita,771.2288,732.1415,811.3478
Liberia,2025,gdp_per_capita,761.5887,720.2315,804.3031
Liberia,2026,gdp_per_capita,751.9749,709.5874,795.2105
Liberia,2027,gdp_per_capita,742.361,695.0499,796.6821
